date,code,open,high,low,close,preclose,volume,amount,adjustflag,turnover,tradestatus,pctChg,isST
2022-12-21,sh.600000,7.22,7.24,7.13,7.19,7.14,17252934,124209180.57,3,0.0588,1,0.7003,0
2022-12-22,sh.600000,7.28,7.31,7.2,7.24,7.19,18662641,135509039.29,3,0.0636,1,0.6954,0
2022-12-23,sh.600000,7.19,7.27,7.17,7.19,7.24,12958464,93463047.04,3,0.0441,1,-0.6906,0
2022-12-26,sh.600000,7.19,7.21,7.08,7.1,7.19,20138533,143606823.71,3,0.0686,1,-1.2517,0
2022-12-27,sh.600000,7.13,7.29,7.12,7.22,7.1,24065192,173516852.37,3,0.082,1,1.6901,0
2022-12-28,sh.600000,7.22,7.3,7.2,7.3,7.22,20901364,152167733.81,3,0.0712,1,1.108,0
2022-12-29,sh.600000,7.27,7.29,7.18,7.24,7.3,18367088,132652083.0,3,0.0626,1,-0.8219,0
2022-12-30,sh.600000,7.23,7.3,7.22,7.28,7.24,20352397,147932730.71,3,0.0693,1,0.5525,0
2023-01-03,sh.600000,7.27,7.28,7.17,7.23,7.28,25892521,187094064.41,3,0.0882,1,-0.6868,0
2023-01-04,sh.600000,7.27,7.35,7.23,7.31,7.23,30947081,226321372.05,3,0.1054,1,1.1065,0
2023-01-05,sh.600000,7.37,7.38,7.3,7.35,7.31,30162154,221617354.62,3,0.1028,1,0.5472,0
2023-01-06,sh.600000,7.35,7.38,7.31,7.34,7.35,20312881,149170537.85,3,0.0692,1,-0.1361,0
2023-01-09,sh.600000,7.38,7.38,7.3,7.34,7.34,19612260,143998210.6,3,0.0668,1,0.0,0
2023-01-10,sh.600000,7.35,7.35,7.28,7.28,7.34,16194647,118223821.86,3,0.0552,1,-0.8174,0
2023-01-11,sh.600000,7.31,7.34,7.27,7.3,7.28,19215541,140393995.92,3,0.0655,1,0.2747,0
2023-01-12,sh.600000,7.33,7.34,7.24,7.27,7.3,16849908,122554362.23,3,0.0574,1,-0.411,0
2023-01-13,sh.600000,7.29,7.35,7.27,7.34,7.27,21770211,159178131.61,3,0.0742,1,0.9629,0
2023-01-16,sh.600000,7.35,7.38,7.28,7.33,7.34,36816941,270170018.1,3,0.1254,1,-0.1362,0
2023-01-17,sh.600000,7.34,7.35,7.27,7.3,7.33,24222613,176749046.15,3,0.0825,1,-0.4093,0
2023-01-18,sh.600000,7.31,7.33,7.27,7.31,7.3,24494551,178868884.95,3,0.0835,1,0.137,0
2023-01-19,sh.600000,7.31,7.33,7.26,7.33,7.31,16713352,121983725.87,3,0.0569,1,0.2736,0
2023-01-20,sh.600000,7.34,7.36,7.32,7.36,7.33,20986958,154239831.26,3,0.0715,1,0.4093,0
2023-01-30,sh.600000,7.43,7.43,7.37,7.4,7.36,31810739,235352030.45,3,0.1084,1,0.5435,0
2023-01-31,sh.600000,7.42,7.45,7.37,7.37,7.4,28438220,210715444.24,3,0.0969,1,-0.4054,0
2023-02-01,sh.600000,7.4,7.4,7.33,7.36,7.37,18659542,137294549.42,3,0.0636,1,-0.1357,0
2023-02-02,sh.600000,7.39,7.39,7.32,7.36,7.36,21900191,160961795.16,3,0.0746,1,0.0,0
2023-02-03,sh.600000,7.33,7.35,7.27,7.27,7.36,29885527,217904607.79,3,0.1018,1,-1.2228,0
2023-02-06,sh.600000,7.25,7.25,7.21,7.25,7.27,22786780,164745210.23,3,0.0776,1,-0.2751,0
2023-02-07,sh.600000,7.27,7.27,7.22,7.24,7.25,15481821,112169271.32,3,0.0527,1,-0.1379,0
2023-02-08,sh.600000,7.24,7.27,7.22,7.23,7.24,13095025,94770356.76,3,0.0446,1,-0.1381,0
2023-02-09,sh.600000,7.23,7.28,7.22,7.26,7.23,10895965,79099151.19,3,0.0371,1,0.4149,0
2023-02-10,sh.600000,7.25,7.27,7.22,7.24,7.26,11944106,86527412.08,3,0.0407,1,-0.2755,0
2023-02-13,sh.600000,7.22,7.26,7.18,7.23,7.24,20449779,147742689.02,3,0.0697,1,-0.1381,0
2023-02-14,sh.600000,7.24,7.26,7.23,7.24,7.23,11929853,86373390.47,3,0.0406,1,0.1383,0
2023-02-15,sh.600000,7.24,7.25,7.19,7.2,7.24,15467693,111509087.56,3,0.0527,1,-0.5525,0
2023-02-16,sh.600000,7.21,7.26,7.18,7.19,7.2,18798353,135881168.82,3,0.064,1,-0.1389,0
2023-02-17,sh.600000,7.19,7.22,7.13,7.13,7.19,21148914,151882567.49,3,0.0721,1,-0.8345,0
2023-02-20,sh.600000,7.16,7.27,7.15,7.26,7.13,25613504,184902604.49,3,0.0873,1,1.8233,0
2023-02-21,sh.600000,7.26,7.3,7.23,7.29,7.26,16234446,118094160.8,3,0.0553,1,0.4132,0
2023-02-22,sh.600000,7.28,7.29,7.24,7.24,7.29,12971392,94204601.17,3,0.0442,1,-0.6859,0
2023-02-23,sh.600000,7.25,7.28,7.23,7.23,7.24,11436536,82898811.56,3,0.039,1,-0.1381,0
2023-02-24,sh.600000,7.22,7.26,7.18,7.18,7.23,16681114,120124647.88,3,0.0568,1,-0.6916,0
2023-02-27,sh.600000,7.16,7.2,7.16,7.16,7.18,15800639,113363321.67,3,0.0538,1,-0.2786,0
2023-02-28,sh.600000,7.18,7.2,7.14,7.18,7.16,17448100,125100407.89,3,0.0594,1,0.2793,0
2023-03-01,sh.600000,7.17,7.27,7.17,7.26,7.18,25661325,185861461.97,3,0.0874,1,1.1142,0
2023-03-02,sh.600000,7.23,7.29,7.23,7.27,7.26,17070002,124094304.53,3,0.0582,1,0.1377,0
2023-03-03,sh.600000,7.29,7.36,7.26,7.35,7.27,31094168,227583047.89,3,0.1059,1,1.1004,0
2023-03-06,sh.600000,7.35,7.37,7.31,7.33,7.35,24939950,182971731.43,3,0.085,1,-0.2721,0
2023-03-07,sh.600000,7.32,7.46,7.3,7.31,7.33,56642781,417960791.26,3,0.193,1,-0.2729,0
2023-03-08,sh.600000,7.3,7.32,7.25,7.31,7.31,19059038,138757482.3,3,0.0649,1,0.0,0
2023-03-09,sh.600000,7.31,7.34,7.25,7.27,7.31,18993344,138470614.89,3,0.0647,1,-0.5472,0
2023-03-10,sh.600000,7.24,7.26,7.15,7.15,7.27,27843826,200486041.89,3,0.0949,1,-1.6506,0
2023-03-13,sh.600000,7.05,7.09,7.03,7.06,7.15,51314997,362230489.57,3,0.1748,1,-1.2587,0
2023-03-14,sh.600000,7.06,7.07,7.0,7.02,7.06,32453388,228164817.76,3,0.1106,1,-0.5666,0
2023-03-15,sh.600000,7.07,7.1,7.06,7.08,7.02,25072976,177677434.51,3,0.0854,1,0.8547,0
2023-03-16,sh.600000,7.08,7.17,7.05,7.12,7.08,28501314,203051783.76,3,0.0971,1,0.565,0
2023-03-17,sh.600000,7.14,7.22,7.1,7.11,7.12,36328142,260022747.71,3,0.1238,1,-0.1404,0
2023-03-20,sh.600000,7.1,7.22,7.1,7.13,7.11,26292154,188546315.84,3,0.0896,1,0.2813,0
2023-03-21,sh.600000,7.16,7.2,7.13,7.13,7.13,18977675,135798122.46,3,0.0647,1,0.0,0
2023-03-22,sh.600000,7.15,7.19,7.14,7.18,7.13,16988375,121799288.59,3,0.0579,1,0.7013,0
2023-03-23,sh.600000,7.15,7.22,7.14,7.21,7.18,21506296,154656983.17,3,0.0733,1,0.4178,0
2023-03-24,sh.600000,7.19,7.25,7.18,7.21,7.21,25687826,185477855.99,3,0.0875,1,0.0,0
2023-03-27,sh.600000,7.23,7.23,7.15,7.15,7.21,19141397,137294385.82,3,0.0652,1,-0.8322,0
2023-03-28,sh.600000,7.16,7.19,7.14,7.18,7.15,16641290,119293208.81,3,0.0567,1,0.4196,0
2023-03-29,sh.600000,7.23,7.23,7.16,7.16,7.18,12685806,91087594.09,3,0.0432,1,-0.2786,0
2023-03-30,sh.600000,7.18,7.21,7.12,7.19,7.16,22504756,161359032.25,3,0.0767,1,0.419,0
2023-03-31,sh.600000,7.19,7.24,7.17,7.19,7.19,20048925,144423997.55,3,0.0683,1,0.0,0
2023-04-03,sh.600000,7.19,7.21,7.16,7.19,7.19,20246596,145394355.67,3,0.069,1,0.0,0
2023-04-04,sh.600000,7.19,7.22,7.16,7.21,7.19,25718197,184997550.02,3,0.0876,1,0.2782,0
2023-04-06,sh.600000,7.21,7.22,7.18,7.18,7.21,14740291,106072546.2,3,0.0502,1,-0.4161,0
2023-04-07,sh.600000,7.19,7.24,7.16,7.23,7.18,17465820,125889350.13,3,0.0595,1,0.6964,0
2023-04-10,sh.600000,7.21,7.24,7.19,7.21,7.23,17548307,126535778.97,3,0.0598,1,-0.2766,0
2023-04-11,sh.600000,7.23,7.23,7.18,7.18,7.21,20191251,145358006.59,3,0.0688,1,-0.4161,0
2023-04-12,sh.600000,7.2,7.23,7.17,7.21,7.18,19475694,140373569.71,3,0.0664,1,0.4178,0
2023-04-13,sh.600000,7.22,7.29,7.2,7.25,7.21,25779019,186717623.66,3,0.0878,1,0.5548,0
2023-04-14,sh.600000,7.28,7.31,7.25,7.27,7.25,25074604,182629852.35,3,0.0854,1,0.2759,0
2023-04-17,sh.600000,7.26,7.4,7.26,7.39,7.27,36027756,264817274.97,3,0.1227,1,1.6506,0
2023-04-18,sh.600000,7.38,7.59,7.37,7.54,7.39,77412335,582499847.87,3,0.2637,1,2.0298,0
2023-04-19,sh.600000,7.49,7.58,7.43,7.53,7.54,52269783,393443029.29,3,0.1781,1,-0.1326,0
2023-04-20,sh.600000,7.5,7.69,7.5,7.68,7.53,72340661,550359765.73,3,0.2465,1,1.992,0
2023-04-21,sh.600000,7.67,7.73,7.57,7.59,7.68,50258973,383793225.29,3,0.1712,1,-1.1719,0
2023-04-24,sh.600000,7.59,7.64,7.47,7.49,7.59,43348471,326606926.22,3,0.1477,1,-1.3175,0
2023-04-25,sh.600000,7.53,7.62,7.52,7.56,7.49,42805282,323698544.59,3,0.1458,1,0.9346,0
2023-04-26,sh.600000,7.56,7.56,7.42,7.46,7.56,50919367,380460212.9,3,0.1735,1,-1.3228,0
2023-04-27,sh.600000,7.48,7.51,7.42,7.48,7.46,49269460,367760166.5,3,0.1679,1,0.2681,0
2023-04-28,sh.600000,7.47,7.65,7.47,7.6,7.48,38841289,294352873.0,3,0.1323,1,1.6043,0
2023-05-04,sh.600000,7.48,7.75,7.35,7.68,7.6,75866605,575141257.42,3,0.2585,1,1.0526,0
2023-05-05,sh.600000,7.68,7.9,7.66,7.76,7.68,67991125,529531596.76,3,0.2316,1,1.0417,0
2023-05-08,sh.600000,7.77,8.17,7.76,8.07,7.76,143117862,1148389705.0,3,0.4876,1,3.9948,0
2023-05-09,sh.600000,8.14,8.22,7.94,7.96,8.07,122058988,987860019.45,3,0.4158,1,-1.3631,0
2023-05-10,sh.600000,7.93,7.95,7.65,7.7,7.96,87338919,677598926.92,3,0.2976,1,-3.2663,0
2023-05-11,sh.600000,7.72,7.8,7.65,7.67,7.7,43135406,332304491.0,3,0.147,1,-0.3896,0
2023-05-12,sh.600000,7.7,7.71,7.58,7.62,7.67,55003725,420040623.09,3,0.1874,1,-0.6519,0
2023-05-15,sh.600000,7.62,7.71,7.51,7.69,7.62,49175572,373081744.35,3,0.1675,1,0.9186,0
2023-05-16,sh.600000,7.7,7.78,7.64,7.67,7.69,41397733,318997696.88,3,0.141,1,-0.2601,0
2023-05-17,sh.600000,7.67,7.69,7.58,7.61,7.67,29442573,224614977.42,3,0.1003,1,-0.7823,0
2023-05-18,sh.600000,7.64,7.75,7.61,7.68,7.61,38714402,297590091.73,3,0.1319,1,0.9198,0
2023-05-19,sh.600000,7.67,7.67,7.52,7.54,7.68,35072548,265388165.98,3,0.1195,1,-1.8229,0
2023-05-22,sh.600000,7.58,7.6,7.52,7.54,7.54,21174297,159997715.13,3,0.0721,1,0.0,0
2023-05-23,sh.600000,7.54,7.59,7.45,7.45,7.54,29213715,219372233.14,3,0.0995,1,-1.1936,0
2023-05-24,sh.600000,7.43,7.44,7.29,7.29,7.45,45145900,331690566.36,3,0.1538,1,-2.1477,0
2023-05-25,sh.600000,7.26,7.33,7.24,7.31,7.29,34408974,250361065.98,3,0.1172,1,0.2743,0
2023-05-26,sh.600000,7.31,7.36,7.25,7.32,7.31,18912850,138237160.62,3,0.0644,1,0.1368,0
2023-05-29,sh.600000,7.32,7.46,7.31,7.41,7.32,29624085,218780886.04,3,0.1009,1,1.2295,0
2023-05-30,sh.600000,7.42,7.44,7.3,7.37,7.41,26942819,198416676.49,3,0.0918,1,-0.5398,0
2023-05-31,sh.600000,7.37,7.37,7.29,7.35,7.37,26569353,194680268.75,3,0.0905,1,-0.2714,0
2023-06-01,sh.600000,7.33,7.35,7.26,7.28,7.35,30606250,223217358.23,3,0.1043,1,-0.9524,0
2023-06-02,sh.600000,7.29,7.36,7.29,7.35,7.28,20697156,151681592.4,3,0.0705,1,0.9615,0
2023-06-05,sh.600000,7.35,7.43,7.31,7.41,7.35,21286683,157069298.74,3,0.0725,1,0.8163,0
2023-06-06,sh.600000,7.41,7.53,7.36,7.38,7.41,33736363,251262503.62,3,0.1149,1,-0.4049,0
2023-06-07,sh.600000,7.4,7.5,7.4,7.46,7.38,21593403,161137015.02,3,0.0736,1,1.084,0
2023-06-08,sh.600000,7.49,7.59,7.43,7.57,7.46,27634633,207840752.31,3,0.0941,1,1.4745,0
2023-06-09,sh.600000,7.57,7.6,7.53,7.56,7.57,22288077,168547960.99,3,0.0759,1,-0.1321,0
2023-06-12,sh.600000,7.54,7.54,7.43,7.43,7.56,20300133,151516728.31,3,0.0692,1,-1.7196,0
2023-06-13,sh.600000,7.43,7.48,7.4,7.46,7.43,15724325,117086539.25,3,0.0536,1,0.4038,0
2023-06-14,sh.600000,7.48,7.51,7.4,7.4,7.46,17986091,134018713.59,3,0.0613,1,-0.8043,0
2023-06-15,sh.600000,7.43,7.49,7.39,7.45,7.4,20936996,155705974.83,3,0.0713,1,0.6757,0
2023-06-16,sh.600000,7.45,7.47,7.39,7.43,7.45,26908579,199680699.18,3,0.0917,1,-0.2685,0
2023-06-19,sh.600000,7.41,7.42,7.34,7.34,7.43,17368652,128045971.2,3,0.0592,1,-1.2113,0
2023-06-20,sh.600000,7.36,7.37,7.29,7.29,7.34,20417397,149411204.48,3,0.0696,1,-0.6812,0
2023-06-21,sh.600000,7.29,7.37,7.27,7.27,7.29,20122147,147098242.39,3,0.0686,1,-0.2743,0
2023-06-26,sh.600000,7.27,7.28,7.14,7.16,7.27,34007942,244185921.46,3,0.1159,1,-1.5131,0
2023-06-27,sh.600000,7.15,7.23,7.14,7.19,7.16,18412655,132407800.99,3,0.0627,1,0.419,0
2023-06-28,sh.600000,7.2,7.22,7.15,7.21,7.19,15806614,113547070.81,3,0.0539,1,0.2782,0
2023-06-29,sh.600000,7.21,7.25,7.18,7.18,7.21,21627405,155944843.4,3,0.0737,1,-0.4161,0
2023-06-30,sh.600000,7.17,7.27,7.17,7.24,7.18,19425283,140653932.21,3,0.0662,1,0.8357,0
2023-07-03,sh.600000,7.25,7.33,7.25,7.32,7.24,20873751,152174188.99,3,0.0711,1,1.105,0
2023-07-04,sh.600000,7.3,7.33,7.23,7.28,7.32,17447358,126841704.18,3,0.0594,1,-0.5464,0
2023-07-05,sh.600000,7.26,7.28,7.21,7.25,7.28,11396554,82596377.78,3,0.0388,1,-0.4121,0
2023-07-06,sh.600000,7.25,7.27,7.19,7.21,7.25,14827400,107119877.5,3,0.0505,1,-0.5517,0
2023-07-07,sh.600000,7.21,7.25,7.18,7.22,7.21,14748837,106398636.47,3,0.0502,1,0.1387,0
2023-07-10,sh.600000,7.22,7.25,7.2,7.22,7.22,11410653,82406253.72,3,0.0389,1,0.0,0
2023-07-11,sh.600000,7.26,7.29,7.23,7.28,7.22,14074191,102272415.88,3,0.0479,1,0.831,0
2023-07-12,sh.600000,7.28,7.32,7.25,7.25,7.28,14414543,105021891.15,3,0.0491,1,-0.4121,0
2023-07-13,sh.600000,7.3,7.4,7.27,7.4,7.25,26925447,198390792.46,3,0.0917,1,2.069,0
2023-07-14,sh.600000,7.42,7.45,7.38,7.44,7.4,19569658,145348729.76,3,0.0667,1,0.5405,0
2023-07-17,sh.600000,7.44,7.45,7.35,7.42,7.44,13992076,103339600.83,3,0.0477,1,-0.2688,0
2023-07-18,sh.600000,7.42,7.42,7.37,7.39,7.42,12026567,88895175.31,3,0.041,1,-0.4043,0
2023-07-19,sh.600000,7.36,7.43,7.36,7.41,7.39,18189577,134677036.16,3,0.062,1,0.2706,0
2023-07-20,sh.600000,7.43,7.48,7.4,7.42,7.41,26686817,198503271.4,3,0.0909,1,0.135,0
2023-07-21,sh.600000,7.1,7.15,7.07,7.12,7.1,27661416,196813979.24,3,0.0942,1,0.2817,0
2023-07-24,sh.600000,7.08,7.16,7.07,7.13,7.12,25840210,184072421.96,3,0.088,1,0.1404,0
2023-07-25,sh.600000,7.18,7.29,7.17,7.27,7.13,31444763,227784692.42,3,0.1071,1,1.9635,0
2023-07-26,sh.600000,7.28,7.34,7.26,7.29,7.27,22818033,166416269.27,3,0.0777,1,0.2751,0
2023-07-27,sh.600000,7.33,7.4,7.29,7.37,7.29,26198753,193006451.05,3,0.0893,1,1.0974,0
2023-07-28,sh.600000,7.33,7.52,7.33,7.5,7.37,46528827,347454786.77,3,0.1585,1,1.7639,0
2023-07-31,sh.600000,7.55,7.64,7.52,7.6,7.5,52804227,400087142.64,3,0.1799,1,1.3333,0
2023-08-01,sh.600000,7.58,7.63,7.54,7.6,7.6,30934266,234625800.22,3,0.1054,1,0.0,0
2023-08-02,sh.600000,7.56,7.59,7.43,7.48,7.6,42654533,319717234.73,3,0.1453,1,-1.5789,0
2023-08-03,sh.600000,7.52,7.58,7.44,7.56,7.48,29329503,220449825.24,3,0.0999,1,1.0695,0
2023-08-04,sh.600000,7.59,7.65,7.54,7.58,7.56,34256817,260297665.13,3,0.1167,1,0.2646,0
2023-08-07,sh.600000,7.57,7.57,7.49,7.52,7.58,26012874,195449522.26,3,0.0886,1,-0.7916,0
2023-08-08,sh.600000,7.47,7.55,7.43,7.52,7.52,27001247,202344903.27,3,0.092,1,0.0,0
2023-08-09,sh.600000,7.5,7.55,7.47,7.55,7.52,17792571,133937331.63,3,0.0606,1,0.3989,0
2023-08-10,sh.600000,7.45,7.46,7.35,7.42,7.55,52865300,391107893.93,3,0.1801,1,-1.7219,0
2023-08-11,sh.600000,7.44,7.44,7.23,7.23,7.42,37051127,270665760.63,3,0.1262,1,-2.5606,0
2023-08-14,sh.600000,7.18,7.2,7.05,7.1,7.23,44245535,315007728.13,3,0.1507,1,-1.7981,0
2023-08-15,sh.600000,7.12,7.19,7.09,7.17,7.1,31218657,222582865.62,3,0.1064,1,0.9859,0
2023-08-16,sh.600000,7.15,7.19,7.12,7.14,7.17,22953985,163923268.64,3,0.0782,1,-0.4184,0
2023-08-17,sh.600000,7.13,7.14,7.05,7.1,7.14,37202484,263598981.08,3,0.1267,1,-0.5602,0
2023-08-18,sh.600000,7.1,7.17,7.07,7.07,7.1,28150555,200372018.68,3,0.0959,1,-0.4225,0
2023-08-21,sh.600000,7.06,7.11,6.96,6.96,7.07,42517681,298419531.44,3,0.1449,1,-1.5559,0
2023-08-22,sh.600000,6.98,7.04,6.97,7.01,6.96,32939985,230491370.31,3,0.1122,1,0.7184,0
2023-08-23,sh.600000,7.01,7.09,6.98,7.02,7.01,30151367,212210300.34,3,0.1027,1,0.1427,0
2023-08-24,sh.600000,7.03,7.06,6.98,6.99,7.02,24604979,172413193.49,3,0.0838,1,-0.4274,0
2023-08-25,sh.600000,6.99,7.09,6.97,7.05,6.99,24703830,174021380.63,3,0.0842,1,0.8584,0
2023-08-28,sh.600000,7.3,7.32,7.12,7.15,7.05,66648091,480922455.87,3,0.2271,1,1.4184,0
2023-08-29,sh.600000,7.2,7.2,7.03,7.07,7.15,50437460,357554835.41,3,0.1718,1,-1.1189,0
2023-08-30,sh.600000,7.1,7.1,7.01,7.03,7.07,28718303,202072785.18,3,0.0978,1,-0.5658,0
2023-08-31,sh.600000,7.03,7.09,6.98,6.98,7.03,32933152,231268204.86,3,0.1122,1,-0.7112,0
2023-09-01,sh.600000,6.99,7.04,6.99,7.01,6.98,21792955,152752421.82,3,0.0742,1,0.4298,0
2023-09-04,sh.600000,7.06,7.14,7.03,7.11,7.01,36814307,261369413.48,3,0.1254,1,1.4265,0
2023-09-05,sh.600000,7.1,7.12,7.03,7.04,7.11,22326770,157581031.86,3,0.0761,1,-0.9845,0
2023-09-06,sh.600000,7.02,7.09,7.02,7.09,7.04,16736457,118026826.23,3,0.057,1,0.7102,0
2023-09-07,sh.600000,7.09,7.1,7.02,7.04,7.09,20271873,143062805.76,3,0.0691,1,-0.7052,0
2023-09-08,sh.600000,7.03,7.05,7.0,7.0,7.04,18416554,129109493.57,3,0.0627,1,-0.5682,0
2023-09-11,sh.600000,7.02,7.09,7.0,7.04,7.0,24884950,175285112.31,3,0.0848,1,0.5714,0
2023-09-12,sh.600000,7.03,7.07,7.03,7.06,7.04,20976211,147913331.92,3,0.0715,1,0.2841,0
2023-09-13,sh.600000,7.09,7.1,7.04,7.05,7.06,20049817,141654379.56,3,0.0683,1,-0.1416,0
2023-09-14,sh.600000,7.08,7.12,7.06,7.11,7.05,35579855,252575927.9,3,0.1212,1,0.8511,0
2023-09-15,sh.600000,7.12,7.16,7.07,7.12,7.11,34081942,242512745.14,3,0.1161,1,0.1406,0
2023-09-18,sh.600000,7.09,7.1,7.03,7.07,7.12,22282093,157407866.81,3,0.0759,1,-0.7022,0
2023-09-19,sh.600000,7.08,7.13,7.05,7.13,7.07,28234575,200455770.63,3,0.0962,1,0.8487,0
2023-09-20,sh.600000,7.12,7.15,7.08,7.13,7.13,16303047,116256770.93,3,0.0555,1,0.0,0
2023-09-21,sh.600000,7.13,7.17,7.09,7.1,7.13,27306965,194557948.33,3,0.093,1,-0.4208,0
2023-09-22,sh.600000,7.1,7.18,7.07,7.18,7.1,32181271,229743638.46,3,0.1096,1,1.1268,0
2023-09-25,sh.600000,7.18,7.2,7.13,7.16,7.18,30717443,220116848.48,3,0.1047,1,-0.2786,0
2023-09-26,sh.600000,7.17,7.19,7.12,7.15,7.16,21886050,156520401.91,3,0.0746,1,-0.1397,0
2023-09-27,sh.600000,7.19,7.19,7.11,7.13,7.15,32067290,229044782.91,3,0.1093,1,-0.2797,0
2023-09-28,sh.600000,7.15,7.17,7.1,7.1,7.13,22435320,159899371.92,3,0.0764,1,-0.4208,0
2023-10-09,sh.600000,7.08,7.08,7.0,7.03,7.1,27763130,195214392.39,3,0.0946,1,-0.9859,0
2023-10-10,sh.600000,7.13,7.14,7.01,7.01,7.03,24095561,169856240.67,3,0.0821,1,-0.2845,0
2023-10-11,sh.600000,7.06,7.08,7.01,7.02,7.01,24057412,169371363.46,3,0.082,1,0.1427,0
2023-10-12,sh.600000,7.09,7.17,7.06,7.14,7.02,36346964,259223143.18,3,0.1238,1,1.7094,0
2023-10-13,sh.600000,7.11,7.15,7.08,7.1,7.14,19650410,139771981.93,3,0.0669,1,-0.5602,0
2023-10-16,sh.600000,7.12,7.13,7.04,7.07,7.1,24907733,176097574.11,3,0.0849,1,-0.4225,0
2023-10-17,sh.600000,7.09,7.1,7.05,7.09,7.07,19029143,134630097.48,3,0.0648,1,0.2829,0
2023-10-18,sh.600000,7.07,7.11,7.05,7.05,7.09,21485721,152063023.64,3,0.0732,1,-0.5642,0
2023-10-19,sh.600000,7.04,7.05,6.83,6.84,7.05,61679771,425956887.36,3,0.2101,1,-2.9787,0
2023-10-20,sh.600000,6.81,6.93,6.8,6.87,6.84,31067950,213203780.58,3,0.1058,1,0.4386,0
2023-10-23,sh.600000,6.87,6.89,6.8,6.83,6.87,23824321,163199041.16,3,0.0812,1,-0.5822,0
2023-10-24,sh.600000,6.85,6.86,6.81,6.82,6.83,28129297,192108544.11,3,0.0958,1,-0.1464,0
2023-10-25,sh.600000,6.86,6.93,6.83,6.93,6.82,26841192,184734449.61,3,0.0914,1,1.6129,0
2023-10-26,sh.600000,6.93,7.02,6.89,6.96,6.93,24739484,172369037.77,3,0.0843,1,0.4329,0
2023-10-27,sh.600000,6.96,7.02,6.94,6.99,6.96,19465758,136008279.63,3,0.0663,1,0.431,0
2023-10-30,sh.600000,6.86,6.89,6.77,6.8,6.99,52388866,357184227.0,3,0.1785,1,-2.7182,0
2023-10-31,sh.600000,6.79,6.84,6.78,6.82,6.8,26173217,178254033.89,3,0.0892,1,0.2941,0
2023-11-01,sh.600000,6.83,6.88,6.8,6.86,6.82,28272210,193451603.11,3,0.0963,1,0.5865,0
2023-11-02,sh.600000,6.9,6.95,6.86,6.94,6.86,24611088,170407885.62,3,0.0838,1,1.1662,0
2023-11-03,sh.600000,6.94,6.95,6.89,6.89,6.94,22202536,153480943.05,3,0.0756,1,-0.7205,0
2023-11-06,sh.600000,6.89,6.96,6.89,6.94,6.89,19432835,134702056.9,3,0.0662,1,0.7257,0
2023-11-07,sh.600000,6.92,6.94,6.89,6.91,6.94,15913010,110004329.39,3,0.0542,1,-0.4323,0
2023-11-08,sh.600000,6.9,6.92,6.87,6.9,6.91,17761233,122454641.59,3,0.0605,1,-0.1447,0
2023-11-09,sh.600000,6.9,6.96,6.88,6.93,6.9,21910350,151983647.33,3,0.0746,1,0.4348,0
2023-11-10,sh.600000,6.91,6.96,6.86,6.88,6.93,20458993,141085870.4,3,0.0697,1,-0.7215,0
2023-11-13,sh.600000,6.88,6.9,6.82,6.88,6.88,14168068,97098284.78,3,0.0483,1,0.0,0
2023-11-14,sh.600000,6.87,6.91,6.87,6.88,6.88,13777480,94936059.64,3,0.0469,1,0.0,0
2023-11-15,sh.600000,6.93,6.99,6.91,6.96,6.88,24340030,169286980.73,3,0.0829,1,1.1628,0
2023-11-16,sh.600000,6.97,6.98,6.92,6.93,6.96,14412881,100069369.46,3,0.0491,1,-0.431,0
2023-11-17,sh.600000,6.94,6.94,6.85,6.86,6.93,20775396,142782027.68,3,0.0708,1,-1.0101,0
2023-11-20,sh.600000,6.88,6.92,6.83,6.91,6.86,18326582,126204997.11,3,0.0624,1,0.7289,0
2023-11-21,sh.600000,6.94,7.0,6.92,6.96,6.91,29684278,206909185.04,3,0.1011,1,0.7236,0
2023-11-22,sh.600000,6.97,6.99,6.94,6.94,6.96,17540802,122178498.11,3,0.0598,1,-0.2874,0
2023-11-23,sh.600000,6.93,6.96,6.89,6.93,6.94,15742059,108872443.58,3,0.0536,1,-0.1441,0
2023-11-24,sh.600000,6.93,6.98,6.92,6.95,6.93,20165282,140204488.66,3,0.0687,1,0.2886,0
2023-11-27,sh.600000,6.96,6.97,6.86,6.9,6.95,23107698,159319644.96,3,0.0787,1,-0.7194,0
2023-11-28,sh.600000,6.92,6.92,6.86,6.87,6.9,18249280,125495682.6,3,0.0622,1,-0.4348,0
2023-11-29,sh.600000,6.88,6.88,6.8,6.82,6.87,28416567,193955098.34,3,0.0968,1,-0.7278,0
2023-11-30,sh.600000,6.82,6.89,6.82,6.85,6.82,31711200,217508581.9,3,0.108,1,0.4399,0
2023-12-01,sh.600000,6.85,6.9,6.82,6.85,6.85,28946191,198723791.1,3,0.0986,1,0.0,0
2023-12-04,sh.600000,6.86,6.87,6.81,6.81,6.85,18858701,128887073.76,3,0.0642,1,-0.5839,0
2023-12-05,sh.600000,6.82,6.82,6.69,6.71,6.81,34604936,233696141.36,3,0.1179,1,-1.4684,0
2023-12-06,sh.600000,6.7,6.71,6.61,6.61,6.71,39833177,264013330.62,3,0.1357,1,-1.4903,0
2023-12-07,sh.600000,6.61,6.64,6.53,6.61,6.61,30541661,201249908.84,3,0.1041,1,0.0,0
2023-12-08,sh.600000,6.6,6.68,6.58,6.67,6.61,29519687,196385671.98,3,0.1006,1,0.9077,0
